"No.","Time","Source","Destination","Protocol","Length","Info"
"653","9.009688","192.168.137.7","104.16.79.73","TLSv1.3","158","Application Data"
"654","9.009688","192.168.137.7","104.20.10.41","TLSv1.3","158","Application Data"
"655","9.010264","192.168.137.7","104.16.79.73","TLSv1.3","553","Application Data"
"656","9.010264","192.168.137.7","104.20.10.41","TLSv1.3","507","Application Data"
"657","9.013071","142.250.4.97","192.168.137.7","QUIC","83","Handshake, SCID=f60f376eb88ea1e6"
"658","9.013211","142.250.4.97","192.168.137.7","TCP","74","443  >  41620 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM TSval=4280835524 TSecr=1691854579 WS=256"
"659","9.013282","142.250.4.97","192.168.137.7","QUIC","1004","Protected Payload (KP0)"
"660","9.013367","142.250.4.97","192.168.137.7","QUIC","163","Protected Payload (KP0)"
"661","9.014586","192.168.137.7","142.250.4.97","TCP","66","41620  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1691854617 TSecr=4280835524"
"662","9.017137","192.168.137.7","142.250.4.97","TCP","1454","41620  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=1388 TSval=1691854618 TSecr=4280835524 [TCP PDU reassembled in 663]"
"663","9.017137","192.168.137.7","142.250.4.97","TLSv1.3","444","Client Hello (SNI=www.googletagmanager.com)"
"664","9.017137","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"665","9.017392","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"666","9.023702","142.250.4.97","192.168.137.7","QUIC","69","Protected Payload (KP0)"
"667","9.023760","74.125.24.132","192.168.137.7","TCP","74","443  >  42682 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM TSval=1339769216 TSecr=561949011 WS=256"
"668","9.023787","142.250.4.97","192.168.137.7","QUIC","1288","Protected Payload (KP0)"
"669","9.023810","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"670","9.023833","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"671","9.025520","192.168.137.7","74.125.24.132","TCP","66","42682  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=561949053 TSecr=1339769216"
"672","9.025520","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"673","9.026709","192.168.137.7","74.125.24.132","TCP","1454","42682  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=1388 TSval=561949054 TSecr=1339769216 [TCP PDU reassembled in 674]"
"674","9.026709","192.168.137.7","74.125.24.132","TLSv1.3","405","Client Hello (SNI=3.bp.blogspot.com)"
"675","9.026709","192.168.137.7","142.250.4.97","QUIC","77","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"676","9.026879","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"677","9.034668","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"678","9.034761","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"679","9.034795","74.125.24.132","192.168.137.7","QUIC","163","Protected Payload (KP0)"
"680","9.034822","74.125.24.132","192.168.137.7","QUIC","990","Protected Payload (KP0)"
"681","9.034882","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"682","9.034915","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"683","9.034941","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"684","9.034965","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"685","9.034991","74.125.24.132","192.168.137.7","QUIC","69","Protected Payload (KP0)"
"686","9.035016","74.125.24.132","192.168.137.7","QUIC","225","Protected Payload (KP0)"
"687","9.035043","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"688","9.035068","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"689","9.035092","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"690","9.036659","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"691","9.036730","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"692","9.036757","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"693","9.036786","104.16.79.73","192.168.137.7","TLSv1.3","578","Application Data, Application Data"
"694","9.040827","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"695","9.040827","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"696","9.040827","192.168.137.7","74.125.24.132","QUIC","76","Protected Payload (KP0), DCID=e3ee8f2b03b1c1be"
"697","9.040827","192.168.137.7","74.125.24.132","QUIC","74","Protected Payload (KP0), DCID=e3ee8f2b03b1c1be"
"698","9.042381","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"699","9.042381","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"700","9.042381","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"701","9.044053","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"702","9.046735","192.168.137.7","74.125.24.132","QUIC","77","Protected Payload (KP0), DCID=e3ee8f2b03b1c1be"
"703","9.046735","192.168.137.7","104.16.79.73","TLSv1.3","97","Application Data"
"704","9.048925","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"705","9.049024","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"706","9.049064","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"707","9.049111","104.20.10.41","192.168.137.7","TLSv1.3","578","Application Data, Application Data"
"708","9.049156","104.20.10.41","192.168.137.7","TLSv1.3","97","Application Data"
"709","9.049194","104.16.79.73","192.168.137.7","TLSv1.3","97","Application Data"
"710","9.049227","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"711","9.049262","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"712","9.049295","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"713","9.049328","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"714","9.049362","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"715","9.049411","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"716","9.052440","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"717","9.052525","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"718","9.052573","104.20.10.41","192.168.137.7","TLSv1.3","267","Application Data"
"719","9.052609","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"720","9.052643","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"721","9.052678","104.16.79.73","192.168.137.7","TLSv1.3","170","Application Data"
"722","9.057468","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"723","9.057468","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"724","9.057468","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"725","9.057828","192.168.137.7","104.20.10.41","TCP","66","57936  >  443 [ACK] Seq=2387 Ack=4216 Win=79872 Len=0 TSval=2961491171 TSecr=407629529"
"726","9.060933","192.168.137.7","104.16.79.73","TCP","66","37166  >  443 [ACK] Seq=2510 Ack=4137 Win=76800 Len=0 TSval=3869884204 TSecr=3513185982"
"727","9.060933","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"728","9.063783","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"729","9.063783","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"730","9.063783","192.168.137.7","104.20.10.41","TLSv1.3","97","Application Data"
"731","9.063783","192.168.137.7","104.20.10.41","TLSv1.3","101","Application Data"
"732","9.064729","192.168.137.7","104.16.79.73","TLSv1.3","101","Application Data"
"733","9.073291","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"734","9.073343","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"735","9.073372","142.250.4.97","192.168.137.7","TCP","66","443  >  41620 [ACK] Seq=1 Ack=1389 Win=267520 Len=0 TSval=4280835567 TSecr=1691854618"
"736","9.073392","142.250.4.97","192.168.137.7","TCP","66","443  >  41620 [ACK] Seq=1 Ack=1767 Win=267264 Len=0 TSval=4280835567 TSecr=1691854618"
"737","9.073411","142.250.4.97","192.168.137.7","TLSv1.3","1454","Server Hello, Change Cipher Spec"
"738","9.073435","142.250.4.97","192.168.137.7","TCP","1454","443  >  41620 [PSH, ACK] Seq=1389 Ack=1767 Win=267264 Len=1388 TSval=4280835567 TSecr=1691854618 [TCP PDU reassembled in 741]"
"739","9.073458","142.250.4.97","192.168.137.7","TCP","1454","443  >  41620 [ACK] Seq=2777 Ack=1767 Win=267264 Len=1388 TSval=4280835567 TSecr=1691854618 [TCP PDU reassembled in 741]"
"740","9.073480","142.250.4.97","192.168.137.7","TCP","1454","443  >  41620 [PSH, ACK] Seq=4165 Ack=1767 Win=267264 Len=1388 TSval=4280835567 TSecr=1691854618 [TCP PDU reassembled in 741]"
"741","9.073501","142.250.4.97","192.168.137.7","TLSv1.3","488","Application Data"
"742","9.073530","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"743","9.073550","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"744","9.073570","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"745","9.073590","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"746","9.073609","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"747","9.073631","74.125.24.132","192.168.137.7","TCP","66","443  >  42682 [ACK] Seq=1 Ack=1389 Win=267520 Len=0 TSval=1339769257 TSecr=561949054"
"748","9.073650","74.125.24.132","192.168.137.7","TCP","66","443  >  42682 [ACK] Seq=1 Ack=1728 Win=267264 Len=0 TSval=1339769258 TSecr=561949054"
"749","9.073699","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"750","9.073719","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"751","9.073741","74.125.24.132","192.168.137.7","TLSv1.3","1454","Server Hello, Change Cipher Spec"
"752","9.073762","74.125.24.132","192.168.137.7","TCP","1454","443  >  42682 [PSH, ACK] Seq=1389 Ack=1728 Win=267264 Len=1388 TSval=1339769259 TSecr=561949054 [TCP PDU reassembled in 769]"
"753","9.080057","192.168.137.7","142.250.4.97","TCP","66","41620  >  443 [ACK] Seq=1767 Ack=1389 Win=68608 Len=0 TSval=1691854681 TSecr=4280835567"
"754","9.080057","192.168.137.7","142.250.4.97","TCP","66","41620  >  443 [ACK] Seq=1767 Ack=2777 Win=71168 Len=0 TSval=1691854681 TSecr=4280835567"
"755","9.080057","192.168.137.7","142.250.4.97","TCP","66","41620  >  443 [ACK] Seq=1767 Ack=4165 Win=74240 Len=0 TSval=1691854681 TSecr=4280835567"
"756","9.080057","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"757","9.080057","192.168.137.7","142.250.4.97","TCP","66","41620  >  443 [ACK] Seq=1767 Ack=5553 Win=76800 Len=0 TSval=1691854681 TSecr=4280835567"
"758","9.080057","192.168.137.7","142.250.4.97","TCP","66","41620  >  443 [ACK] Seq=1767 Ack=5975 Win=79872 Len=0 TSval=1691854682 TSecr=4280835567"
"759","9.083435","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"760","9.083435","192.168.137.7","74.125.24.132","TCP","66","42682  >  443 [ACK] Seq=1728 Ack=1389 Win=68608 Len=0 TSval=561949109 TSecr=1339769259"
"761","9.083435","192.168.137.7","74.125.24.132","TCP","66","42682  >  443 [ACK] Seq=1728 Ack=2777 Win=71168 Len=0 TSval=561949109 TSecr=1339769259"
"762","9.083435","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"763","9.083435","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"764","9.083435","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"765","9.088066","192.168.137.7","142.250.4.97","TLSv1.3","140","Change Cipher Spec, Application Data"
"766","9.099264","74.125.24.132","192.168.137.7","TCP","1454","443  >  42682 [ACK] Seq=2777 Ack=1728 Win=267264 Len=1388 TSval=1339769259 TSecr=561949054 [TCP PDU reassembled in 769]"
"767","9.099379","74.125.24.132","192.168.137.7","TCP","1454","443  >  42682 [PSH, ACK] Seq=4165 Ack=1728 Win=267264 Len=1388 TSval=1339769259 TSecr=561949054 [TCP PDU reassembled in 769]"
"768","9.099424","74.125.24.132","192.168.137.7","TCP","1454","443  >  42682 [ACK] Seq=5553 Ack=1728 Win=267264 Len=1388 TSval=1339769259 TSecr=561949054 [TCP PDU reassembled in 769]"
"769","9.099463","74.125.24.132","192.168.137.7","TLSv1.3","589","Application Data"
"770","9.099509","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"771","9.099544","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"772","9.099577","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"773","9.099627","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"774","9.099667","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"775","9.099704","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"776","9.099739","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"777","9.099773","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"778","9.099807","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"779","9.099840","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"780","9.099875","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"781","9.099909","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"782","9.100056","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"783","9.100095","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"784","9.100128","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"785","9.100161","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"786","9.101436","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"787","9.101510","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"788","9.101553","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"789","9.101599","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"790","9.101635","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"791","9.101669","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"792","9.101702","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"793","9.101736","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"794","9.101771","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"795","9.101806","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"796","9.101840","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"797","9.101875","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"798","9.101910","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"799","9.103159","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"800","9.103232","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"801","9.103274","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"802","9.103311","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"803","9.103378","208.93.230.24","192.168.137.7","TCP","74","443  >  38412 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1400 SACK_PERM TSval=1162873946 TSecr=1819954908 WS=128"
"804","9.103417","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"805","9.103467","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"806","9.103503","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"807","9.103558","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"808","9.103608","104.20.10.41","192.168.137.7","TCP","66","443  >  57936 [ACK] Seq=4216 Ack=2453 Win=131072 Len=0 TSval=407629589 TSecr=2961491176"
"809","9.103646","104.16.79.73","192.168.137.7","TCP","66","443  >  37166 [ACK] Seq=4137 Ack=2545 Win=131072 Len=0 TSval=3513186042 TSecr=3869884190"
"810","9.103682","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"811","9.103730","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"812","9.107946","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"813","9.109018","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"814","9.109116","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"815","9.109160","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"816","9.109195","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"817","9.109229","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"818","9.109316","192.168.137.7","74.125.24.132","TCP","66","42682  >  443 [ACK] Seq=1728 Ack=4165 Win=74240 Len=0 TSval=561949133 TSecr=1339769259"
"819","9.109316","192.168.137.7","74.125.24.132","TCP","66","42682  >  443 [ACK] Seq=1728 Ack=5553 Win=76800 Len=0 TSval=561949133 TSecr=1339769259"
"820","9.109316","192.168.137.7","74.125.24.132","TCP","66","42682  >  443 [ACK] Seq=1728 Ack=6941 Win=79872 Len=0 TSval=561949133 TSecr=1339769259"
"821","9.109316","192.168.137.7","74.125.24.132","TCP","66","42682  >  443 [ACK] Seq=1728 Ack=7464 Win=82432 Len=0 TSval=561949133 TSecr=1339769259"
"822","9.109316","192.168.137.7","74.125.24.132","TLSv1.3","140","Change Cipher Spec, Application Data"
"823","9.109316","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"824","9.109316","192.168.137.7","142.250.4.97","QUIC","78","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"825","9.109316","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"826","9.109316","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"827","9.109316","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"828","9.109831","192.168.137.7","142.250.4.97","QUIC","73","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"829","9.109831","192.168.137.7","142.250.4.97","QUIC","74","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"830","9.109831","192.168.137.7","142.250.4.97","QUIC","74","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"831","9.109831","192.168.137.7","142.250.4.97","QUIC","74","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"832","9.109831","192.168.137.7","142.250.4.97","QUIC","74","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"833","9.109831","192.168.137.7","142.250.4.97","QUIC","74","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"834","9.113630","192.168.137.7","208.93.230.24","TCP","66","38412  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1819955127 TSecr=1162873946"
"835","9.113630","192.168.137.7","142.250.4.97","QUIC","74","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"836","9.113630","192.168.137.7","142.250.4.97","QUIC","74","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"837","9.113630","192.168.137.7","142.250.4.97","QUIC","74","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"838","9.113918","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"839","9.113966","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"840","9.114020","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"841","9.114322","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"842","9.114392","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"843","9.114431","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"844","9.114836","192.168.137.7","142.250.4.97","QUIC","74","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"845","9.114836","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"846","9.114836","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"847","9.114836","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"848","9.114836","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"849","9.114836","192.168.137.7","208.93.230.24","TCP","1454","38412  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=1388 TSval=1819955129 TSecr=1162873946 [TCP PDU reassembled in 850]"
"850","9.114836","192.168.137.7","208.93.230.24","TLSv1.2","499","Client Hello (SNI=st.chatango.com)"
"851","9.116246","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"852","9.116347","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"853","9.116385","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"854","9.116419","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"855","9.116564","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"856","9.116732","74.125.24.132","192.168.137.7","QUIC","66","Protected Payload (KP0)"
"857","9.118565","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"858","9.118565","192.168.137.7","142.250.4.97","QUIC","80","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"859","9.118997","142.250.4.97","192.168.137.7","QUIC","1292","Protected Payload (KP0)"
"860","9.119082","142.250.4.97","192.168.137.7","QUIC","569","Protected Payload (KP0)"
"861","9.119339","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"862","9.119339","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"863","9.122902","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"864","9.122902","192.168.137.7","104.21.18.83","QUIC","941","Protected Payload (KP0), DCID=01cefe45ee210b348eca9545982168a444d48a83"
"865","9.123154","142.250.4.97","192.168.137.7","TLSv1.3","1044","Application Data, Application Data"
"866","9.127839","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"867","9.127839","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"868","9.127839","192.168.137.7","142.250.4.97","QUIC","75","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"869","9.133909","192.168.137.7","104.21.18.83","QUIC","932","Protected Payload (KP0), DCID=01cefe45ee210b348eca9545982168a444d48a83"
"870","9.135083","192.168.137.7","104.21.18.83","QUIC","936","Protected Payload (KP0), DCID=01cefe45ee210b348eca9545982168a444d48a83"
"871","9.136227","192.168.137.7","104.21.18.83","QUIC","930","Protected Payload (KP0), DCID=01cefe45ee210b348eca9545982168a444d48a83"
"872","9.145987","74.125.24.132","192.168.137.7","TLSv1.3","1030","Application Data, Application Data"
"873","9.154190","192.168.137.7","142.250.4.97","QUIC","76","Protected Payload (KP0), DCID=f60f376eb88ea1e6"
"874","9.154489","142.250.4.97","192.168.137.7","QUIC","66","Protected Payload (KP0)"
"875","9.168429","192.168.137.7","142.250.4.97","TCP","66","41620  >  443 [ACK] Seq=1841 Ack=6953 Win=82432 Len=0 TSval=1691854770 TSecr=4280835637"
"876","9.172703","104.21.18.83","192.168.137.7","QUIC","65","Protected Payload (KP0)"
"877","9.183568","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"878","9.183723","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"879","9.183795","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"880","9.183854","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"881","9.183913","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"882","9.183985","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"883","9.184043","104.21.18.83","192.168.137.7","QUIC","825","Protected Payload (KP0)"
"884","9.184120","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"885","9.184179","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"886","9.184243","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"887","9.184303","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"888","9.184362","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"889","9.184439","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"890","9.184522","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"891","9.184584","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"892","9.184658","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"893","9.184824","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"894","9.184893","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"895","9.184954","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"896","9.185011","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"897","9.185078","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"898","9.193766","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"899","9.193872","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"900","9.193920","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"901","9.193960","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"902","9.194000","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
"903","9.194044","104.21.18.83","192.168.137.7","QUIC","1242","Protected Payload (KP0)"
